product_content_id,event_date,price,sold_count,visit_count,basket_count,favored_count,category_sold,category_brand_sold,category_visits,ty_visits
4066298,2019-12-12,59.94,238,2338,0,99,140,41,NaN,NaN
6676673,2019-12-11,127.22,743,36155,0,317,75,2,NaN,NaN
31515569,2019-12-11,39.99,405,20283,0,939,1185,78,NaN,NaN
32939029,2019-12-11,123.5,1,210,0,17,NaN,NaN,NaN,NaN
4066298,2019-12-11,59.93,335,4343,0,147,153,42,NaN,NaN
85004,2019-12-11,71.5,4,386,0,38,218,10,NaN,NaN
5926527,2019-12-11,NaN,0,24,0,0,94,22,NaN,NaN
7061886,2019-12-11,197.58,21,1143,0,26,143,22,NaN,NaN
3904356,2019-12-11,NaN,0,105,0,0,1596,102,NaN,NaN
85004,2019-12-10,71.5,10,389,0,30,213,4,NaN,NaN
5926527,2019-12-10,NaN,0,20,0,0,94,25,NaN,NaN
3904356,2019-12-10,NaN,0,141,0,5,1418,64,NaN,NaN
4066298,2019-12-10,60.07,234,2818,0,100,141,43,NaN,NaN
7061886,2019-12-10,198,22,1048,0,23,140,16,NaN,NaN
31515569,2019-12-10,39.99,355,16547,0,614,1006,72,NaN,NaN
6676673,2019-12-10,128.73,883,37072,0,400,71,4,NaN,NaN
32939029,2019-12-10,125.15,2,140,0,10,NaN,NaN,NaN,NaN
4066298,2019-12-09,62.81,52,1066,0,34,139,36,NaN,NaN
6676673,2019-12-09,131.86,633,34933,0,384,68,1,NaN,NaN
7061886,2019-12-09,198,13,1134,0,31,150,18,NaN,NaN
85004,2019-12-09,72.78,6,352,0,30,233,9,NaN,NaN
31515569,2019-12-09,39.99,379,16704,0,715,961,67,NaN,NaN
3904356,2019-12-09,NaN,0,202,0,4,1402,65,NaN,NaN
32939029,2019-12-09,125.83,3,198,0,16,NaN,NaN,NaN,NaN
5926527,2019-12-09,NaN,0,46,0,0,79,26,NaN,NaN
31515569,2019-12-08,39.99,356,20880,0,930,885,73,NaN,NaN
3904356,2019-12-08,NaN,0,171,0,4,1396,117,NaN,NaN
4066298,2019-12-08,63.13,46,885,0,27,127,33,NaN,NaN
7061886,2019-12-08,198,15,1139,0,37,150,24,NaN,NaN
32939029,2019-12-08,NaN,0,145,0,16,NaN,NaN,NaN,NaN
6676673,2019-12-08,126.1,765,38092,0,400,65,NaN,NaN,NaN
5926527,2019-12-08,24.99,1,77,0,4,76,35,NaN,NaN
85004,2019-12-08,70.7,2,435,0,33,203,6,NaN,NaN
85004,2019-12-07,70.7,7,444,0,30,181,7,NaN,NaN
5926527,2019-12-07,NaN,0,67,0,0,71,16,NaN,NaN
4066298,2019-12-07,62.86,34,1577,0,61,113,26,NaN,NaN
32939029,2019-12-07,128.5,1,184,0,19,NaN,NaN,NaN,NaN
3904356,2019-12-07,NaN,0,151,0,2,1299,97,NaN,NaN
7061886,2019-12-07,198,11,1212,0,35,148,16,NaN,NaN
6676673,2019-12-07,129.09,587,34027,0,337,68,NaN,NaN,NaN
31515569,2019-12-07,39.99,273,18041,0,722,852,68,NaN,NaN
32939029,2019-12-06,129.58,5,189,0,11,NaN,NaN,NaN,NaN
85004,2019-12-06,70.7,4,420,0,31,187,8,NaN,NaN
4066298,2019-12-06,61.9,55,2759,0,55,119,35,NaN,NaN
3904356,2019-12-06,NaN,0,139,0,2,1389,90,NaN,NaN
6676673,2019-12-06,130.09,721,35697,0,343,70,1,NaN,NaN
7061886,2019-12-06,204.85,7,765,0,17,135,23,NaN,NaN
31515569,2019-12-06,39.99,265,14447,0,507,908,75,NaN,NaN
5926527,2019-12-06,NaN,0,46,0,1,84,26,NaN,NaN
85004,2019-12-05,70.42,10,451,0,37,214,10,NaN,NaN
32939029,2019-12-05,129.9,1,171,0,18,NaN,NaN,NaN,NaN
5926527,2019-12-05,NaN,0,26,0,0,50,16,NaN,NaN
4066298,2019-12-05,61.75,73,1541,0,35,125,37,NaN,NaN
3904356,2019-12-05,NaN,0,262,0,3,1383,108,NaN,NaN
6676673,2019-12-05,130.31,672,38647,0,360,77,NaN,NaN,NaN
7061886,2019-12-05,NaN,0,408,0,7,133,20,NaN,NaN
31515569,2019-12-05,39.99,327,16085,0,580,876,63,NaN,NaN
85004,2019-12-04,70.21,7,501,0,38,201,8,NaN,NaN
7061886,2019-12-04,NaN,0,476,0,10,111,11,NaN,NaN
6676673,2019-12-04,127.28,800,40615,0,438,63,NaN,NaN,NaN
4066298,2019-12-04,60.32,110,2114,0,51,130,35,NaN,NaN
5926527,2019-12-04,NaN,0,30,0,2,28,9,NaN,NaN
3904356,2019-12-04,107.99,1,318,0,4,1323,73,NaN,NaN
32939029,2019-12-04,NaN,0,179,0,23,NaN,NaN,NaN,NaN
31515569,2019-12-04,39.99,289,16569,0,660,851,68,NaN,NaN
4066298,2019-12-03,63.79,40,1648,0,42,126,29,NaN,NaN
7061886,2019-12-03,251.5,4,398,0,6,142,22,NaN,NaN
3904356,2019-12-03,129.99,2,401,0,5,1231,43,NaN,NaN
5926527,2019-12-03,NaN,0,31,0,1,25,13,NaN,NaN
85004,2019-12-03,68.46,8,559,0,36,197,11,NaN,NaN
32939029,2019-12-03,129.9,4,234,0,20,NaN,NaN,NaN,NaN
31515569,2019-12-03,39.99,158,17820,0,546,797,61,NaN,NaN
6676673,2019-12-03,129.95,897,42063,0,459,60,NaN,NaN,NaN
6676673,2019-12-02,130.27,890,45031,0,543,60,NaN,NaN,NaN
85004,2019-12-02,70.39,7,572,0,42,231,8,NaN,NaN
7061886,2019-12-02,NaN,0,180,0,6,160,18,NaN,NaN
5926527,2019-12-02,24.99,1,48,0,2,63,19,NaN,NaN
3904356,2019-12-02,NaN,0,311,0,4,1239,67,NaN,NaN
32939029,2019-12-02,127.93,4,215,0,10,NaN,NaN,NaN,NaN
4066298,2019-12-02,59.83,49,1873,0,38,133,31,NaN,NaN
31515569,2019-12-02,39.99,176,16965,0,643,883,65,NaN,NaN
4066298,2019-12-01,54.08,224,2625,0,61,138,35,NaN,NaN
32939029,2019-12-01,109.25,12,410,0,23,NaN,NaN,NaN,NaN
6676673,2019-12-01,129.99,1080,55814,0,677,66,NaN,NaN,NaN
85004,2019-12-01,69.72,14,654,0,63,258,8,NaN,NaN
31515569,2019-12-01,39.99,249,19745,0,662,1081,73,NaN,NaN
3904356,2019-12-01,NaN,0,242,0,1,1536,162,NaN,NaN
7061886,2019-12-01,NaN,0,53,0,1,173,21,NaN,NaN
5926527,2019-12-01,NaN,0,33,0,1,147,19,NaN,NaN
31515569,2019-11-30,39.99,466,27230,0,718,1517,81,NaN,NaN
3904356,2019-11-30,NaN,0,194,0,1,2391,151,NaN,NaN
6676673,2019-11-30,130.01,1563,76716,0,732,80,1,NaN,NaN
4066298,2019-11-30,53.8,402,3506,0,71,158,42,NaN,NaN
7061886,2019-11-30,239,1,355,0,8,237,32,NaN,NaN
5926527,2019-11-30,24.99,2,88,0,7,196,45,NaN,NaN
85004,2019-11-30,72.35,29,944,0,79,359,8,NaN,NaN
32939029,2019-11-30,NaN,0,325,0,24,NaN,NaN,NaN,NaN
6676673,2019-11-29,130.65,9272,186009,0,1880,126,1,NaN,NaN
85004,2019-11-29,71.81,93,1779,0,127,545,14,NaN,NaN
4066298,2019-11-29,54.04,2279,14213,0,409,271,69,NaN,NaN
31515569,2019-11-29,39.99,1898,44713,0,1468,2551,89,NaN,NaN
5926527,2019-11-29,24.99,1,62,0,0,325,101,NaN,NaN
32939029,2019-11-29,102.92,53,1496,0,83,NaN,NaN,NaN,NaN
7061886,2019-11-29,247,5,2165,0,20,384,40,NaN,NaN
3904356,2019-11-29,146.66,3,454,0,11,4709,277,NaN,NaN
3904356,2019-11-28,167.49,4,309,0,3,3819,239,NaN,NaN
32939029,2019-11-28,100.37,43,1011,0,126,NaN,NaN,NaN,NaN
6676673,2019-11-28,131.87,4838,115306,0,1775,104,1,NaN,NaN
5926527,2019-11-28,24.99,8,284,0,17,305,83,NaN,NaN
31515569,2019-11-28,39.99,1397,33411,0,1556,2168,92,NaN,NaN
4066298,2019-11-28,55.04,1082,8173,0,261,237,64,NaN,NaN
7061886,2019-11-28,239,9,1575,0,33,319,38,NaN,NaN
85004,2019-11-28,68.87,71,1569,0,139,459,11,NaN,NaN
7061886,2019-11-27,236.33,3,1551,0,20,280,40,NaN,NaN
3904356,2019-11-27,129.99,1,443,0,3,3576,293,NaN,NaN
6676673,2019-11-27,133.37,2446,94808,0,1423,85,1,NaN,NaN
31515569,2019-11-27,39.99,1170,34151,0,1736,2041,87,NaN,NaN
85004,2019-11-27,69.25,70,2099,0,159,460,13,NaN,NaN
4066298,2019-11-27,55.17,1379,10908,0,402,245,69,NaN,NaN
5926527,2019-11-27,NaN,0,22,0,0,191,23,NaN,NaN
32939029,2019-11-27,109.9,20,756,0,61,NaN,NaN,NaN,NaN
7061886,2019-11-26,259,1,792,0,15,292,37,NaN,NaN
3904356,2019-11-26,NaN,0,252,0,6,3596,316,NaN,NaN
32939029,2019-11-26,113.65,8,747,0,58,NaN,NaN,NaN,NaN
6676673,2019-11-26,148.78,1012,80673,0,1088,84,1,NaN,NaN
85004,2019-11-26,67.01,139,2937,0,291,499,14,NaN,NaN
5926527,2019-11-26,NaN,0,17,0,2,153,32,NaN,NaN
4066298,2019-11-26,55.61,1401,11811,0,375,233,64,NaN,NaN
31515569,2019-11-26,39.99,1203,29735,0,1395,2153,87,NaN,NaN
3904356,2019-11-25,169.99,5,561,0,12,4454,337,NaN,NaN
5926527,2019-11-25,NaN,0,29,0,1,185,46,NaN,NaN
31515569,2019-11-25,39.99,1918,59105,0,2257,2484,93,NaN,NaN
7061886,2019-11-25,235,8,2679,0,49,307,44,NaN,NaN
6676673,2019-11-25,137.75,3123,138178,0,2279,81,1,NaN,NaN
32939029,2019-11-25,119.9,8,1552,0,75,NaN,NaN,NaN,NaN
85004,2019-11-25,65.76,288,5582,0,560,588,15,NaN,NaN
4066298,2019-11-25,55.91,2365,29772,0,703,275,75,NaN,NaN
31515569,2019-11-24,39.99,567,27588,0,1465,1585,87,NaN,NaN
5926527,2019-11-24,NaN,0,14,0,0,115,24,NaN,NaN
7061886,2019-11-24,225.71,7,2158,0,59,206,26,NaN,NaN
3904356,2019-11-24,179.99,2,375,0,11,2655,228,NaN,NaN
32939029,2019-11-24,122.4,2,1077,0,80,NaN,NaN,NaN,NaN
85004,2019-11-24,65.82,58,1522,0,200,335,12,NaN,NaN
4066298,2019-11-24,56.63,539,6470,0,323,170,46,NaN,NaN
6676673,2019-11-24,133.41,1457,70196,0,1760,57,1,NaN,NaN
32939029,2019-11-23,99.95,6,524,0,67,NaN,NaN,NaN,NaN
3904356,2019-11-23,NaN,0,382,0,11,1151,73,NaN,NaN
5926527,2019-11-23,NaN,0,14,0,1,29,6,NaN,NaN
85004,2019-11-23,69.25,4,665,0,92,195,8,NaN,NaN
31515569,2019-11-23,39.99,105,9644,0,632,827,62,NaN,NaN
4066298,2019-11-23,60.01,93,2201,0,111,135,41,NaN,NaN
7061886,2019-11-23,219,5,2424,0,71,180,26,NaN,NaN
6676673,2019-11-23,130.76,1305,48376,0,1100,51,3,NaN,NaN
5926527,2019-11-22,NaN,0,18,0,0,52,14,NaN,NaN
85004,2019-11-22,69.92,5,676,0,78,221,6,NaN,NaN
31515569,2019-11-22,39.99,107,9169,0,564,952,68,NaN,NaN
6676673,2019-11-22,131.93,1931,60714,0,1728,72,1,NaN,NaN
3904356,2019-11-22,NaN,0,539,0,10,1451,78,NaN,NaN
7061886,2019-11-22,219,4,3020,0,114,237,35,NaN,NaN
4066298,2019-11-22,61.38,121,2453,0,97,163,47,NaN,NaN
32939029,2019-11-22,NaN,0,78,0,3,NaN,NaN,NaN,NaN
6676673,2019-11-21,136.97,825,38546,0,1453,56,1,NaN,NaN
32939029,2019-11-21,NaN,0,46,0,5,NaN,NaN,NaN,NaN
7061886,2019-11-21,219.15,6,1956,0,84,157,24,NaN,NaN
5926527,2019-11-21,NaN,0,20,0,2,28,4,NaN,NaN
4066298,2019-11-21,65.23,37,1677,0,68,137,38,NaN,NaN
31515569,2019-11-21,39.99,142,8126,0,580,852,62,NaN,NaN
85004,2019-11-21,70.1,4,632,0,81,191,5,NaN,NaN
3904356,2019-11-21,179.99,1,417,0,7,1162,58,NaN,NaN
7061886,2019-11-20,213.29,7,1163,0,49,113,14,NaN,NaN
31515569,2019-11-20,39.99,21,2091,0,156,865,60,NaN,NaN
85004,2019-11-20,71.13,5,565,0,62,195,5,NaN,NaN
4066298,2019-11-20,64.99,47,1357,0,82,131,33,NaN,NaN
6676673,2019-11-20,145.5,291,19775,0,726,50,1,NaN,NaN
32939029,2019-11-20,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-11-20,129.99,2,440,0,11,1086,72,NaN,NaN
5926527,2019-11-20,NaN,0,9,0,1,55,15,NaN,NaN
3904356,2019-11-19,129.99,2,335,0,5,1093,112,NaN,NaN
85004,2019-11-19,69.66,9,597,0,51,183,7,NaN,NaN
6676673,2019-11-19,148.09,297,17552,0,526,50,1,NaN,NaN
4066298,2019-11-19,65.04,58,1393,0,56,141,38,NaN,NaN
7061886,2019-11-19,203.99,14,1261,0,49,133,18,NaN,NaN
31515569,2019-11-19,39.99,38,2542,0,173,888,63,NaN,NaN
32939029,2019-11-19,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-11-19,NaN,0,24,0,2,45,6,NaN,NaN
6676673,2019-11-18,149.51,372,17307,0,520,52,1,NaN,NaN
85004,2019-11-18,70.49,9,475,0,54,177,9,NaN,NaN
7061886,2019-11-18,208,19,1438,0,50,142,24,NaN,NaN
5926527,2019-11-18,24.99,1,21,0,2,35,5,NaN,NaN
4066298,2019-11-18,66.7,56,1397,0,47,152,39,NaN,NaN
3904356,2019-11-18,154.99,2,252,0,5,1103,111,NaN,NaN
31515569,2019-11-18,39.99,26,3044,0,206,931,73,NaN,NaN
32939029,2019-11-18,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-11-17,71.06,4,525,0,54,175,9,NaN,NaN
6676673,2019-11-17,146.57,421,18757,0,507,50,2,NaN,NaN
31515569,2019-11-17,39.99,7,706,0,36,865,67,NaN,NaN
5926527,2019-11-17,NaN,0,17,0,0,49,10,NaN,NaN
4066298,2019-11-17,65.54,53,1526,0,52,132,33,NaN,NaN
32939029,2019-11-17,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-11-17,NaN,0,152,0,4,1094,102,NaN,NaN
7061886,2019-11-17,184.62,26,1398,0,64,163,22,NaN,NaN
85004,2019-11-16,69.64,10,637,0,67,198,11,NaN,NaN
5926527,2019-11-16,NaN,0,22,0,0,31,7,NaN,NaN
3904356,2019-11-16,NaN,0,168,0,9,1114,107,NaN,NaN
4066298,2019-11-16,65.87,49,1604,0,47,111,31,NaN,NaN
7061886,2019-11-16,185.34,20,1224,0,65,136,15,NaN,NaN
32939029,2019-11-16,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-11-16,146.4,422,19343,0,529,50,NaN,NaN,NaN
31515569,2019-11-16,39.99,25,1861,0,133,925,70,NaN,NaN
7061886,2019-11-15,186.42,24,1452,0,78,145,26,NaN,NaN
31515569,2019-11-15,39.99,32,2123,0,148,849,67,NaN,NaN
32939029,2019-11-15,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-11-15,NaN,0,203,0,3,1102,77,NaN,NaN
5926527,2019-11-15,NaN,0,18,0,0,38,10,NaN,NaN
6676673,2019-11-15,148.49,419,19431,0,520,51,1,NaN,NaN
4066298,2019-11-15,66.81,46,1626,0,43,138,39,NaN,NaN
85004,2019-11-15,69.83,9,650,0,58,189,5,NaN,NaN
31515569,2019-11-14,39.99,8,826,0,25,823,72,NaN,NaN
7061886,2019-11-14,187.82,9,521,0,35,135,22,NaN,NaN
3904356,2019-11-14,NaN,0,279,0,0,992,59,NaN,NaN
85004,2019-11-14,69.3,12,666,0,59,164,7,NaN,NaN
4066298,2019-11-14,68.13,41,1462,0,41,126,31,NaN,NaN
32939029,2019-11-14,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-11-14,150.27,368,15542,0,363,47,2,NaN,NaN
5926527,2019-11-14,NaN,0,28,0,2,26,13,NaN,NaN
3904356,2019-11-13,129.99,1,349,0,6,1014,55,NaN,NaN
6676673,2019-11-13,151.84,380,19013,0,439,41,1,NaN,NaN
32939029,2019-11-13,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-11-13,61.02,181,3524,0,110,128,40,NaN,NaN
7061886,2019-11-13,204.84,7,868,0,31,125,20,NaN,NaN
31515569,2019-11-13,39.99,76,3960,0,246,793,72,NaN,NaN
85004,2019-11-13,69.44,13,632,0,43,195,10,NaN,NaN
5926527,2019-11-13,NaN,0,22,0,2,35,12,NaN,NaN
3904356,2019-11-12,154.99,2,375,0,3,1369,94,NaN,NaN
32939029,2019-11-12,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-11-12,153.44,471,19100,0,440,55,2,NaN,NaN
7061886,2019-11-12,239.9,4,1118,0,20,196,26,NaN,NaN
31515569,2019-11-12,NaN,0,546,0,13,944,79,NaN,NaN
85004,2019-11-12,67.4,19,720,0,68,230,10,NaN,NaN
5926527,2019-11-12,NaN,0,26,0,0,55,31,NaN,NaN
4066298,2019-11-12,58.91,251,3598,0,75,159,47,NaN,NaN
85004,2019-11-11,70.47,170,2486,0,136,574,13,NaN,NaN
7061886,2019-11-11,224.48,29,4385,0,95,370,50,NaN,NaN
5926527,2019-11-11,24.99,1,34,0,3,167,77,NaN,NaN
4066298,2019-11-11,56.92,4134,20090,0,568,290,79,NaN,NaN
32939029,2019-11-11,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-11-11,NaN,0,1168,0,18,2264,83,NaN,NaN
3904356,2019-11-11,94.99,6,976,0,24,3538,260,NaN,NaN
6676673,2019-11-11,155.8,2391,78647,0,1641,103,3,NaN,NaN
31515569,2019-11-10,39.99,169,18393,0,876,2228,83,NaN,NaN
6676673,2019-11-10,147.67,1989,67118,0,1906,88,4,NaN,NaN
32939029,2019-11-10,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-11-10,24.99,1,21,0,4,149,47,NaN,NaN
7061886,2019-11-10,213.09,60,8193,0,288,315,46,NaN,NaN
85004,2019-11-10,65.84,203,4030,0,275,528,14,NaN,NaN
3904356,2019-11-10,96.87,8,1538,0,27,3476,244,NaN,NaN
4066298,2019-11-10,57.72,1671,12564,0,379,270,73,NaN,NaN
6676673,2019-11-09,137.03,4865,196367,0,6162,99,6,NaN,NaN
3904356,2019-11-09,87.56,37,6914,0,137,4564,377,NaN,NaN
5926527,2019-11-09,NaN,0,38,0,2,178,60,NaN,NaN
32939029,2019-11-09,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-11-09,58.35,3228,28148,0,1060,281,61,NaN,NaN
7061886,2019-11-09,176.77,445,34446,0,2028,342,45,NaN,NaN
85004,2019-11-09,65.78,344,8574,0,602,614,15,NaN,NaN
31515569,2019-11-09,39.99,1283,97087,0,3105,2761,89,NaN,NaN
7061886,2019-11-08,194.33,16,2192,0,150,111,17,NaN,NaN
6676673,2019-11-08,144.14,365,40423,0,2221,55,3,NaN,NaN
85004,2019-11-08,65.76,12,1491,0,177,251,9,NaN,NaN
31515569,2019-11-08,39.99,255,47488,0,3564,1068,70,NaN,NaN
4066298,2019-11-08,59.2,678,4860,0,275,108,28,NaN,NaN
5926527,2019-11-08,NaN,0,18,0,0,47,12,NaN,NaN
32939029,2019-11-08,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-11-08,179.99,1,1004,0,27,1370,115,NaN,NaN
32939029,2019-11-07,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-11-07,69.79,6,791,0,103,226,6,NaN,NaN
6676673,2019-11-07,152.7,312,23842,0,944,47,3,NaN,NaN
3904356,2019-11-07,NaN,0,296,0,8,993,24,NaN,NaN
31515569,2019-11-07,39.99,210,25778,0,1691,927,65,NaN,NaN
4066298,2019-11-07,75.61,17,558,0,23,111,25,NaN,NaN
7061886,2019-11-07,197.91,11,1656,0,107,113,20,NaN,NaN
5926527,2019-11-07,NaN,0,18,0,1,53,18,NaN,NaN
85004,2019-11-06,71.8,4,679,0,82,210,10,NaN,NaN
6676673,2019-11-06,149.86,399,19978,0,783,60,3,NaN,NaN
5926527,2019-11-06,NaN,0,22,0,1,42,11,NaN,NaN
32939029,2019-11-06,NaN,0,0,0,0,NaN,NaN,NaN,NaN
7061886,2019-11-06,197.74,16,1450,0,79,125,15,NaN,NaN
4066298,2019-11-06,73.7,31,668,0,32,126,26,NaN,NaN
3904356,2019-11-06,129.99,1,252,0,6,1161,46,NaN,NaN
31515569,2019-11-06,39.99,251,21410,0,1320,999,66,NaN,NaN
32939029,2019-11-05,NaN,0,0,0,0,NaN,NaN,NaN,NaN
31515569,2019-11-05,39.99,283,19860,0,1257,1005,70,NaN,NaN
7061886,2019-11-05,198.28,14,1247,0,57,120,17,NaN,NaN
6676673,2019-11-05,150.86,271,16100,0,650,43,1,NaN,NaN
4066298,2019-11-05,74.7,29,656,0,31,116,24,NaN,NaN
85004,2019-11-05,71.75,4,726,0,64,214,10,NaN,NaN
3904356,2019-11-05,84.99,1,654,0,17,1288,111,NaN,NaN
5926527,2019-11-05,NaN,0,14,0,1,50,13,NaN,NaN
6676673,2019-11-04,150.83,281,14426,0,603,47,1,NaN,NaN
31515569,2019-11-04,39.99,265,19251,0,1081,1000,69,NaN,NaN
7061886,2019-11-04,197.33,12,1226,0,56,116,22,NaN,NaN
32939029,2019-11-04,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-11-04,71.8,15,710,0,76,224,8,NaN,NaN
3904356,2019-11-04,148.32,3,445,0,18,1318,123,NaN,NaN
4066298,2019-11-04,75.45,37,704,0,46,118,24,NaN,NaN
5926527,2019-11-04,NaN,0,13,0,1,48,13,NaN,NaN
3904356,2019-11-03,NaN,0,371,0,12,1259,128,NaN,NaN
85004,2019-11-03,71.8,16,738,0,91,194,7,NaN,NaN
4066298,2019-11-03,74.28,29,625,0,29,109,26,NaN,NaN
31515569,2019-11-03,39.99,313,19521,0,1212,833,67,NaN,NaN
6676673,2019-11-03,151.02,166,13323,0,448,46,2,NaN,NaN
32939029,2019-11-03,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-11-03,NaN,0,18,0,0,31,11,NaN,NaN
7061886,2019-11-03,194.66,18,1480,0,57,114,19,NaN,NaN
4066298,2019-11-02,74.29,31,850,0,38,123,27,NaN,NaN
32939029,2019-11-02,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-11-02,72.12,16,631,0,75,219,7,NaN,NaN
5926527,2019-11-02,NaN,0,13,0,2,36,11,NaN,NaN
6676673,2019-11-02,152.39,213,14461,0,516,45,2,NaN,NaN
31515569,2019-11-02,39.99,274,20948,0,1096,889,74,NaN,NaN
7061886,2019-11-02,194,14,1355,0,43,108,14,NaN,NaN
3904356,2019-11-02,NaN,0,409,0,16,1318,121,NaN,NaN
7061886,2019-11-01,194,8,1099,0,35,111,19,NaN,NaN
85004,2019-11-01,71.8,10,508,0,46,208,7,NaN,NaN
4066298,2019-11-01,77.06,40,696,0,26,130,32,NaN,NaN
3904356,2019-11-01,NaN,0,313,0,15,1283,101,NaN,NaN
6676673,2019-11-01,159.33,151,10611,0,299,44,1,NaN,NaN
32939029,2019-11-01,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-11-01,NaN,0,16,0,1,37,14,NaN,NaN
31515569,2019-11-01,39.99,230,17885,0,919,879,75,NaN,NaN
4066298,2019-10-31,76.96,16,575,0,17,133,36,NaN,NaN
6676673,2019-10-31,169.88,205,10185,0,290,44,2,NaN,NaN
3904356,2019-10-31,179.99,1,398,0,12,1239,125,NaN,NaN
7061886,2019-10-31,193.54,26,1614,0,73,125,18,NaN,NaN
32939029,2019-10-31,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-10-31,71.77,8,380,0,28,236,13,NaN,NaN
31515569,2019-10-31,39.99,265,12140,0,573,898,72,NaN,NaN
5926527,2019-10-31,NaN,0,21,0,1,38,11,NaN,NaN
7061886,2019-10-30,188,28,1720,0,103,125,20,NaN,NaN
32939029,2019-10-30,NaN,0,0,0,0,NaN,NaN,NaN,NaN
6676673,2019-10-30,161.1,248,10942,0,262,47,1,NaN,NaN
3904356,2019-10-30,84.99,3,485,0,13,1180,113,NaN,NaN
5926527,2019-10-30,NaN,0,22,0,0,51,18,NaN,NaN
4066298,2019-10-30,77.07,31,1006,0,30,134,28,NaN,NaN
31515569,2019-10-30,39.99,241,14417,0,640,886,73,NaN,NaN
85004,2019-10-30,70.49,7,518,0,33,207,8,NaN,NaN
85004,2019-10-29,71.76,6,478,0,44,198,8,NaN,NaN
7061886,2019-10-29,188,19,1623,0,98,119,20,NaN,NaN
31515569,2019-10-29,39.99,297,16317,0,927,927,66,NaN,NaN
5926527,2019-10-29,NaN,0,15,0,2,54,14,NaN,NaN
6676673,2019-10-29,155.21,281,11054,0,366,42,1,NaN,NaN
32939029,2019-10-29,NaN,0,0,0,0,NaN,NaN,NaN,NaN
3904356,2019-10-29,84.99,1,744,0,17,1199,130,NaN,NaN
4066298,2019-10-29,76.98,35,917,0,38,117,28,NaN,NaN
31515569,2019-10-28,39.99,337,16003,0,1025,868,70,NaN,NaN
85004,2019-10-28,71.74,7,375,0,50,200,9,NaN,NaN
6676673,2019-10-28,159.96,198,10477,0,309,42,3,NaN,NaN
32939029,2019-10-28,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-10-28,77,40,1149,0,47,113,27,NaN,NaN
3904356,2019-10-28,122.99,5,1099,0,21,1151,130,NaN,NaN
7061886,2019-10-28,188.6,20,1539,0,90,103,18,NaN,NaN
5926527,2019-10-28,NaN,0,18,0,0,39,6,NaN,NaN
6676673,2019-10-27,155.98,202,10267,0,293,45,3,NaN,NaN
5926527,2019-10-27,NaN,0,19,0,0,39,13,NaN,NaN
31515569,2019-10-27,39.99,235,16008,0,903,848,69,NaN,NaN
4066298,2019-10-27,77,49,1491,0,55,108,28,NaN,NaN
32939029,2019-10-27,NaN,0,0,0,0,NaN,NaN,NaN,NaN
85004,2019-10-27,71.45,7,423,0,58,181,8,NaN,NaN
3904356,2019-10-27,84.99,2,545,0,14,997,131,NaN,NaN
7061886,2019-10-27,186.24,17,1373,0,70,94,19,NaN,NaN
32939029,2019-10-26,NaN,0,0,0,0,NaN,NaN,NaN,NaN
4066298,2019-10-26,62.21,452,3709,0,152,97,25,NaN,NaN
7061886,2019-10-26,186.75,12,1203,0,69,96,13,NaN,NaN
85004,2019-10-26,71.39,7,367,0,30,196,8,NaN,NaN
31515569,2019-10-26,39.99,251,16037,0,1246,887,69,NaN,NaN
5926527,2019-10-26,24.99,1,18,0,0,58,10,NaN,NaN
6676673,2019-10-26,158.4,185,11423,0,360,42,2,NaN,NaN
3904356,2019-10-26,84.99,4,670,0,13,1057,143,NaN,NaN
6676673,2019-10-25,155.14,304,13573,0,444,48,3,NaN,NaN
4066298,2019-10-25,59.9,416,2923,0,140,104,23,NaN,NaN
3904356,2019-10-25,NaN,0,245,0,11,1064,115,NaN,NaN
85004,2019-10-25,71.67,4,321,0,30,186,8,NaN,NaN
5926527,2019-10-25,NaN,0,27,0,0,35,10,NaN,NaN
31515569,2019-10-25,39.99,172,10772,0,770,954,69,NaN,NaN
7061886,2019-10-25,186,23,1252,0,72,112,16,NaN,NaN
32939029,2019-10-25,NaN,0,0,0,0,NaN,NaN,NaN,NaN
5926527,2019-10-24,24.99,1,21,0,0,54,17,NaN,NaN
